picture_height,payment_MLATB,condition,sold_quantity,available_quantity,automatic_relist,title_length,picture_width,listing_type_id,payment_MLAOT,shipping_mode_binary
300.0,0,1,0,134,1,55,300.0,gold_special,0,0
300.0,0,1,0,134,1,55,300.0,gold_special,0,0
300.0,0,1,0,134,1,55,300.0,gold_special,0,0
300.0,0,1,0,134,1,55,300.0,gold_special,0,0
300.0,0,1,0,134,1,55,300.0,gold_special,0,0
300.0,0,1,0,134,1,55,300.0,gold_special,0,0
300.0,0,1,0,134,1,55,300.0,gold_special,0,0
500.0,1,1,0,1,0,23,281.0,bronze,1,0
500.0,1,0,0,1,0,57,375.0,bronze,0,0
500.0,1,0,0,1,0,48,375.0,bronze,0,1
500.0,1,0,0,1,0,53,380.0,bronze,0,1
333.0,0,0,0,1,0,13,500.0,free,0,0
425.0,0,1,0,1,0,55,283.0,bronze,0,0
500.0,0,1,0,10,0,52,500.0,bronze,0,1
496.0,1,0,0,1,0,44,500.0,bronze,0,0
500.0,0,0,0,1,0,32,496.0,free,0,0
375.0,0,0,0,1,0,34,500.0,free,0,1
500.0,0,1,0,10,0,35,375.0,bronze,0,1
500.0,1,0,0,1,0,60,375.0,bronze,0,1
375.0,0,0,0,1,0,35,500.0,free,0,0
40.0,0,1,0,2,0,43,40.0,silver,0,1
477.0,1,1,1,1,0,45,500.0,bronze,1,1
160.0,0,1,2,1,0,51,126.0,bronze,0,1
280.0,0,1,0,1,0,34,500.0,bronze,0,1
375.0,1,0,0,1,0,44,500.0,free,1,1
375.0,0,0,0,1,0,21,500.0,silver,0,0
269.0,1,1,0,20,0,46,499.0,bronze,0,1
375.0,0,0,0,1,0,52,500.0,gold,0,0
500.0,0,1,0,100,0,55,464.0,bronze,0,1
281.0,1,1,0,20,0,52,500.0,bronze,0,1
500.0,1,1,0,1,0,60,414.0,bronze,0,1
374.0,0,0,0,1,0,58,500.0,free,0,1
375.0,0,0,0,1,0,36,500.0,bronze,0,0
500.0,1,0,0,1,0,56,375.0,bronze,1,1
500.0,0,0,0,1,0,56,375.0,free,0,1
401.0,1,1,0,1,0,37,401.0,bronze,1,0
500.0,1,1,0,2,0,60,500.0,bronze,1,0
500.0,0,0,0,1,0,36,375.0,free,0,0
500.0,1,0,0,1,0,33,375.0,free,0,0
300.0,1,1,0,2,0,58,450.0,bronze,1,0
384.0,1,0,0,1,0,30,385.0,free,1,0
375.0,0,0,0,1,0,45,500.0,bronze,0,0
450.0,0,1,0,1,0,60,470.0,bronze,0,1
375.0,1,0,0,1,0,44,500.0,free,1,0
253.0,1,1,3,2,0,41,175.0,bronze,1,1
500.0,1,1,0,2,1,58,375.0,silver,0,1
500.0,1,1,0,2,1,58,375.0,silver,0,1
375.0,0,0,0,1,0,29,500.0,bronze,0,1
375.0,0,0,0,1,0,43,500.0,free,0,0
375.0,0,0,0,1,0,38,500.0,bronze,0,1
400.0,0,0,0,1,0,57,400.0,bronze,0,1
500.0,0,1,0,1,0,56,375.0,bronze,0,0
333.0,0,1,0,1,0,86,500.0,silver,0,0
402.0,1,1,0,1,0,47,288.0,bronze,0,1
500.0,0,0,0,1,0,36,332.0,free,0,1
375.0,0,1,0,1,0,24,500.0,bronze,0,1
228.0,0,0,0,1,0,57,160.0,bronze,0,1
159.0,1,0,0,1,0,54,213.0,free,0,0
375.0,0,1,0,1,0,46,500.0,bronze,0,0
201.0,1,1,1,1,0,26,138.0,bronze,0,1
500.0,1,0,0,1,0,45,307.0,bronze,0,0
499.0,0,0,0,1,0,55,336.0,bronze,0,1
500.0,0,0,0,1,0,20,280.0,bronze,0,0
375.0,0,1,0,1,0,39,500.0,bronze,0,0
281.0,0,1,0,1,0,35,500.0,free,0,0
500.0,0,0,0,1,0,25,500.0,bronze,0,1
500.0,0,1,0,1,0,22,281.0,bronze,0,1
323.0,1,0,0,1,0,56,500.0,free,0,1
375.0,1,1,0,1,0,28,500.0,bronze,1,1
500.0,0,0,0,1,0,29,375.0,bronze,0,0
151.0,1,1,0,1,0,27,500.0,bronze,0,1
476.0,1,1,0,1,0,60,500.0,bronze,1,1
342.0,0,1,2,8,0,51,500.0,bronze,0,1
500.0,1,0,0,1,0,18,394.0,bronze,0,0
491.0,1,1,1,3,0,58,500.0,silver,1,1
500.0,0,0,0,1,0,55,375.0,free,0,0
160.0,0,1,0,5,0,50,126.0,bronze,0,1
500.0,0,1,0,6,0,26,375.0,bronze,0,0
500.0,1,0,0,1,0,60,280.0,bronze,1,1
271.0,0,1,0,1,0,58,300.0,bronze,0,0
500.0,1,1,2,2,0,44,375.0,bronze,1,0
500.0,0,1,1,49,1,27,334.0,gold_special,0,1
500.0,0,0,0,1,0,13,333.0,bronze,0,0
355.0,1,1,1,3,0,60,500.0,bronze,0,0
500.0,1,1,2,1,0,60,500.0,silver,1,0
279.0,0,0,16,10,0,16,281.0,free,0,0
281.0,1,0,0,1,0,60,500.0,free,1,0
363.0,0,0,0,1,0,47,500.0,free,0,0
288.0,1,0,0,1,0,37,352.0,free,0,1
500.0,1,1,2,8,0,57,500.0,bronze,0,1
328.0,1,1,0,4,0,48,500.0,bronze,0,0
375.0,0,0,0,1,0,45,500.0,bronze,0,0
500.0,0,1,0,15,0,36,271.0,bronze,0,0
375.0,1,0,0,1,0,58,500.0,free,1,1
500.0,1,1,5,5,0,60,500.0,silver,1,1
373.0,0,0,0,1,0,60,499.0,free,0,0
500.0,1,0,0,1,0,55,375.0,bronze,1,1
340.0,1,1,4,2,0,46,500.0,bronze,0,0
500.0,1,1,0,12,0,28,375.0,bronze,1,0
279.0,1,1,2,1,0,47,181.0,bronze,1,0
500.0,1,1,0,1,0,31,470.0,bronze,0,0
500.0,1,1,0,1,0,31,375.0,bronze,0,0
500.0,1,1,2,1,0,53,374.0,silver,0,0
500.0,1,1,2,1,0,40,409.0,bronze,0,1
500.0,1,1,0,3,0,56,500.0,bronze,0,1
375.0,1,0,0,1,0,45,500.0,bronze,0,1
345.0,1,1,0,10,0,56,345.0,bronze,1,0
375.0,0,0,0,1,0,48,500.0,bronze,0,1
500.0,1,1,1,1,0,56,375.0,bronze,0,0
375.0,0,0,0,1,0,60,500.0,bronze,0,0
472.0,1,1,14,4,0,55,500.0,gold,1,1
500.0,0,1,67,5,0,58,500.0,gold,0,1
500.0,0,0,0,1,0,47,281.0,free,0,1
281.0,0,1,0,3,0,26,500.0,bronze,0,1
437.0,1,1,2,1,0,46,500.0,bronze,0,1
340.0,1,1,0,1,1,33,454.0,gold_special,1,1
375.0,0,0,0,1,0,22,500.0,bronze,0,0
500.0,0,1,3,4,1,58,463.0,gold_special,0,1
500.0,0,1,3,4,1,58,463.0,gold_special,0,1
500.0,0,1,3,4,1,58,463.0,gold_special,0,1
500.0,0,1,3,4,1,58,463.0,gold_special,0,1
500.0,0,1,3,4,1,58,463.0,gold_special,0,1
365.0,1,0,1,1,0,58,500.0,free,1,1
500.0,0,0,0,1,0,54,375.0,free,0,1
375.0,1,0,2,1,0,18,500.0,bronze,1,1
500.0,1,1,0,100,1,60,393.0,bronze,1,1
500.0,0,1,0,1,0,59,470.0,bronze,0,1
500.0,1,1,6,8,0,59,415.0,silver,1,1
500.0,1,1,0,1,0,20,356.0,bronze,0,1
500.0,1,1,0,1,0,37,500.0,bronze,0,1
375.0,1,0,0,1,0,53,500.0,bronze,1,1
333.0,1,0,0,1,0,41,500.0,free,1,1
281.0,0,1,0,15,0,51,500.0,bronze,0,1
375.0,1,0,0,1,0,38,500.0,bronze,0,0
500.0,0,1,0,1,0,41,500.0,bronze,0,0
500.0,1,1,0,1,0,44,375.0,bronze,1,0
384.0,1,1,0,1,0,48,458.0,bronze,1,0
500.0,0,1,0,1,0,56,354.0,bronze,0,0
500.0,0,1,0,1,0,37,362.0,bronze,0,1
500.0,1,0,0,1,0,55,375.0,bronze,1,0
331.0,1,1,0,1,0,22,396.0,bronze,0,1
375.0,0,0,0,1,0,52,500.0,bronze,0,1
276.0,1,1,0,1,0,45,500.0,bronze,1,0
375.0,0,0,0,1,0,15,500.0,silver,0,0
500.0,0,0,0,1,0,25,365.0,bronze,0,1
500.0,0,1,0,1,0,56,325.0,bronze,0,0
269.0,1,0,0,1,0,49,187.0,bronze,0,1
500.0,1,0,0,1,0,51,375.0,bronze,0,1
375.0,1,0,0,1,0,15,500.0,free,0,0
500.0,0,0,0,1,0,47,375.0,free,0,0
377.0,1,1,0,10,0,60,500.0,bronze,0,1
484.0,1,1,0,1,0,47,330.0,bronze,0,1
370.0,0,1,0,20,1,31,370.0,gold_special,0,1
500.0,1,1,0,1,0,57,374.0,bronze,0,1
500.0,1,0,0,1,0,50,499.0,bronze,0,0
373.0,0,0,0,1,0,41,499.0,bronze,0,1
500.0,0,1,0,1,0,60,500.0,bronze,0,0
500.0,1,1,2,9997,1,59,500.0,gold_special,1,1
281.0,0,1,0,10,0,16,500.0,bronze,0,0
500.0,0,0,0,1,0,58,375.0,free,0,0
281.0,0,1,0,1,0,25,500.0,bronze,0,0
223.0,1,1,0,3,0,57,175.0,bronze,0,1
405.0,1,0,5,1,0,46,500.0,silver,0,1
360.0,0,1,0,1,0,22,500.0,bronze,0,1
160.0,1,1,0,3,0,47,111.0,bronze,1,1
373.0,0,1,0,70,0,58,500.0,bronze,0,0
373.0,0,1,0,70,0,58,500.0,bronze,0,0
373.0,0,1,0,70,0,58,500.0,bronze,0,0
373.0,0,1,0,70,0,58,500.0,bronze,0,0
373.0,0,1,0,70,0,58,500.0,bronze,0,0
373.0,0,1,0,70,0,58,500.0,bronze,0,0
373.0,0,1,0,70,0,58,500.0,bronze,0,0
500.0,1,1,0,10,0,60,500.0,bronze,0,1
374.0,1,1,0,2,0,60,500.0,bronze,0,0
500.0,0,1,0,1,0,45,282.0,free,0,0
500.0,1,1,0,1,0,47,450.0,bronze,0,1
500.0,0,1,0,1,0,36,325.0,bronze,0,1
500.0,1,0,0,1,0,47,390.0,bronze,0,0
281.0,0,1,0,1,0,20,500.0,bronze,0,1
500.0,1,0,0,1,0,37,375.0,bronze,1,0
281.0,0,0,0,1,0,60,500.0,bronze,0,1
450.0,1,1,1,9,0,60,450.0,bronze,0,1
375.0,1,0,0,1,0,57,500.0,free,0,1
500.0,1,0,0,1,0,59,500.0,bronze,0,0
500.0,0,0,0,1,0,29,375.0,free,0,0
337.0,1,1,0,10,0,51,500.0,bronze,0,0
444.0,0,0,0,1,0,28,500.0,bronze,0,0
217.0,0,1,0,10,0,58,375.0,bronze,0,1
499.0,1,0,0,1,0,57,378.0,bronze,1,1
318.0,0,0,0,1,0,60,500.0,free,0,0
281.0,0,1,3,3,0,29,500.0,gold,0,0
500.0,1,0,0,1,0,30,375.0,bronze,1,1
218.0,1,1,1,2,0,39,291.0,silver,1,1
375.0,0,0,0,1,0,38,500.0,bronze,0,1
280.0,0,0,0,1,0,53,500.0,free,0,0
500.0,1,0,0,1,0,39,348.0,free,0,0
422.0,1,1,0,2,1,60,500.0,gold_special,1,1
500.0,1,0,0,1,0,57,375.0,free,0,1
500.0,0,1,0,12,0,57,393.0,bronze,0,1
319.0,0,1,0,1,0,60,500.0,bronze,1,1
375.0,0,0,0,1,0,26,500.0,bronze,0,0
457.0,0,1,5,10,0,59,350.0,bronze,1,0
281.0,0,0,0,1,0,17,500.0,free,0,1
500.0,1,0,0,1,0,59,333.0,free,1,0
370.0,0,0,0,1,0,40,243.0,bronze,0,1
500.0,0,1,0,20,0,60,353.0,bronze,0,0
375.0,0,0,0,1,0,35,500.0,bronze,0,1
364.0,1,1,1,1,0,38,500.0,bronze,1,0
500.0,1,1,0,5,0,60,464.0,bronze,0,1
500.0,0,0,0,1,0,40,375.0,bronze,0,1
500.0,0,0,0,1,0,56,350.0,bronze,0,1
500.0,1,0,0,1,0,51,375.0,bronze,0,1
500.0,1,0,0,1,0,58,369.0,bronze,0,0
373.0,1,0,0,1,0,58,500.0,bronze,0,0
376.0,1,1,0,1,0,29,500.0,bronze,1,0
362.0,0,1,1,9,0,31,366.0,bronze,0,1
375.0,0,0,0,1,0,24,500.0,bronze,0,0
375.0,1,0,0,1,0,58,500.0,bronze,0,1
375.0,0,1,0,1,0,31,500.0,silver,0,0
500.0,0,1,0,120,0,57,400.0,bronze,0,1
500.0,0,1,0,120,0,57,400.0,bronze,0,1
500.0,0,1,0,120,0,57,400.0,bronze,0,1
500.0,0,1,0,120,0,57,400.0,bronze,0,1
500.0,0,1,0,120,0,57,400.0,bronze,0,1
500.0,0,1,0,120,0,57,400.0,bronze,0,1
500.0,1,0,0,1,0,60,375.0,free,1,1
375.0,0,0,0,1,0,42,500.0,free,0,1
472.0,1,1,0,1,0,23,500.0,bronze,0,0
333.0,1,1,1,1,0,41,500.0,bronze,0,0
375.0,0,0,0,1,0,58,500.0,free,0,0
500.0,0,0,0,1,0,56,364.0,bronze,0,1
500.0,0,0,0,1,0,43,375.0,free,0,1
500.0,0,0,0,1,0,49,325.0,free,0,0
402.0,1,1,7,1,0,47,500.0,bronze,0,0
375.0,1,0,0,1,0,58,500.0,bronze,0,1
365.0,1,1,0,70,0,47,500.0,bronze,0,0
365.0,1,1,0,70,0,47,500.0,bronze,0,0
365.0,1,1,0,70,0,47,500.0,bronze,0,0
365.0,1,1,0,70,0,47,500.0,bronze,0,0
365.0,1,1,0,70,0,47,500.0,bronze,0,0
365.0,1,1,0,70,0,47,500.0,bronze,0,0
365.0,1,1,0,70,0,47,500.0,bronze,0,0
300.0,0,1,0,1,0,54,300.0,bronze,0,0
500.0,0,0,0,1,0,60,491.0,free,0,1
500.0,1,1,0,1,0,57,286.0,bronze,0,1
500.0,0,0,0,1,0,12,375.0,bronze,0,1
500.0,1,0,1,1,0,53,375.0,free,0,1
500.0,0,0,0,1,0,20,280.0,bronze,0,0
500.0,1,1,0,1,0,59,375.0,bronze,1,1
134.0,0,1,0,1,0,44,500.0,bronze,0,0
500.0,1,0,0,1,0,58,200.0,bronze,1,1
322.0,0,0,0,1,0,42,500.0,bronze,0,0
500.0,0,1,26,1,0,37,492.0,gold,0,1
74.0,1,1,0,1,0,39,282.0,bronze,0,0
332.0,1,0,0,1,0,60,500.0,bronze,1,0
500.0,1,0,0,1,0,43,375.0,free,0,1
500.0,0,0,0,1,0,47,375.0,bronze,1,1
309.0,1,0,0,1,0,59,400.0,bronze,0,1
90.0,1,0,0,1,0,60,90.0,free,0,0
500.0,1,0,0,1,0,37,375.0,free,1,1
375.0,0,0,0,1,0,46,500.0,silver,0,0
375.0,0,1,0,5,0,51,500.0,bronze,1,1
375.0,0,1,0,5,0,51,500.0,bronze,1,1
375.0,0,1,0,5,0,51,500.0,bronze,1,1
374.0,0,0,0,1,0,32,500.0,bronze,0,0
250.0,0,0,0,1,0,28,250.0,free,0,1
500.0,1,1,0,1,0,36,271.0,bronze,0,0
500.0,0,0,0,1,0,60,375.0,free,0,1
500.0,0,1,15,4,1,50,500.0,silver,0,1
375.0,0,0,0,1,0,30,500.0,free,0,0
374.0,1,0,0,1,0,55,500.0,bronze,0,1
375.0,0,1,0,1,0,31,500.0,bronze,0,0
370.0,1,1,7,5,0,60,370.0,silver,1,0
375.0,1,1,0,1,0,48,500.0,bronze,0,0
320.0,1,0,0,1,0,59,240.0,bronze,0,0
500.0,1,0,0,1,0,42,482.0,bronze,0,1
375.0,0,1,1,1,0,42,500.0,bronze,0,0
500.0,1,0,0,1,0,60,281.0,free,1,1
333.0,0,0,0,3,0,44,500.0,bronze,0,0
418.0,0,0,0,1,0,57,500.0,free,0,0
500.0,1,0,0,1,0,60,375.0,bronze,0,1
500.0,1,0,0,1,0,55,375.0,free,0,1
375.0,0,0,0,1,0,60,500.0,free,0,0
375.0,0,1,0,1,0,52,500.0,bronze,0,0
333.0,0,0,0,1,0,34,500.0,bronze,0,1
281.0,1,0,0,1,0,33,500.0,bronze,0,1
482.0,0,1,0,1,1,59,500.0,gold_special,0,1
500.0,0,0,0,1,0,51,375.0,bronze,0,1
375.0,0,0,0,1,0,24,500.0,free,0,0
500.0,1,0,0,1,0,21,375.0,bronze,0,0
433.0,1,1,0,1,0,50,288.0,bronze,0,1
348.0,0,0,0,1,0,59,500.0,silver,0,0
500.0,1,1,1,12,0,38,333.0,bronze,0,1
500.0,1,1,1,12,0,38,333.0,bronze,0,1
500.0,1,1,1,12,0,38,333.0,bronze,0,1
375.0,0,0,0,1,0,53,500.0,gold_premium,0,0
500.0,1,1,11,1,0,58,279.0,silver,1,1
375.0,0,0,0,1,0,45,500.0,bronze,0,0
375.0,1,1,0,1,0,60,500.0,bronze,0,0
146.0,1,0,0,1,0,60,500.0,bronze,0,1
374.0,1,1,0,2,0,56,500.0,bronze,1,0
427.0,1,1,0,3,0,46,305.0,bronze,0,1
500.0,1,0,0,1,0,34,391.0,bronze,0,0
500.0,1,1,4,3,0,46,375.0,bronze,0,0
500.0,1,1,0,20,0,40,500.0,bronze,0,1
500.0,0,0,0,1,0,31,375.0,free,0,0
372.0,1,1,1,2,0,53,500.0,bronze,0,0
376.0,0,0,0,1,0,37,500.0,free,0,0
500.0,1,1,0,1,0,54,500.0,bronze,1,1
333.0,0,1,0,1,0,51,256.0,bronze,0,1
500.0,1,1,0,10,0,37,373.0,silver,1,0
500.0,0,0,0,1,0,53,377.0,free,0,0
500.0,1,1,319,301,0,60,500.0,gold,0,0
500.0,0,0,0,1,0,54,350.0,free,0,0
500.0,0,1,9,41,0,33,375.0,bronze,0,1
500.0,1,0,0,1,0,56,363.0,bronze,1,0
375.0,0,0,0,1,0,43,500.0,bronze,0,1
500.0,1,1,0,2,0,43,437.0,bronze,1,1
500.0,1,1,2,1,0,60,393.0,bronze,0,1
375.0,1,0,0,1,0,59,500.0,bronze,0,1
500.0,0,0,0,1,0,58,281.0,free,0,0
500.0,1,0,0,2,0,32,365.0,bronze,1,0
400.0,1,1,0,4,0,59,500.0,bronze,0,1
375.0,1,1,0,2,0,42,500.0,bronze,1,0
375.0,1,0,0,1,0,34,500.0,free,0,0
333.0,1,1,1,1,0,50,331.0,silver,1,1
281.0,1,1,0,1,0,50,500.0,gold,0,1
500.0,1,0,0,1,0,45,500.0,free,0,1
500.0,1,1,0,2,0,45,500.0,bronze,0,0
500.0,1,1,0,10,1,41,500.0,gold_special,0,1
500.0,0,0,0,1,0,42,375.0,free,0,0
191.0,0,1,2,17,0,42,400.0,bronze,0,1
375.0,1,0,0,1,0,57,500.0,free,1,0
200.0,0,1,0,6,0,46,200.0,bronze,0,1
500.0,0,0,0,1,0,35,281.0,free,0,0
500.0,0,1,0,10,0,59,500.0,bronze,0,0
500.0,0,0,0,2,0,60,375.0,free,0,0
281.0,1,1,0,5,0,53,500.0,bronze,0,1
400.0,1,1,3,996,0,49,400.0,bronze,1,0
280.0,0,0,0,1,0,35,500.0,free,0,0
281.0,0,0,0,1,0,24,500.0,bronze,0,0
432.0,0,0,0,2,0,48,288.0,bronze,0,1
340.0,0,1,0,1,0,42,500.0,silver,0,1
251.0,1,1,24,10,0,44,201.0,silver,1,0
373.0,0,0,0,1,0,55,500.0,free,0,1
273.0,1,1,0,1,0,50,187.0,bronze,0,1
224.0,1,1,0,7,0,53,182.0,bronze,0,1
316.0,1,1,1,1,0,60,500.0,bronze,1,0
450.0,1,1,0,1,0,47,450.0,bronze,1,1
480.0,0,0,0,1,0,29,360.0,free,0,0
500.0,0,1,0,19,0,59,500.0,bronze,0,1
375.0,0,1,0,1,0,45,500.0,free,0,0
250.0,1,1,0,3,0,58,250.0,silver,0,1
303.0,1,1,0,2,0,42,425.0,silver,0,1
373.0,0,1,0,10,0,30,500.0,bronze,0,0
134.0,0,1,0,1,0,30,500.0,bronze,0,1
500.0,1,0,0,1,0,44,374.0,bronze,0,0
500.0,1,0,0,1,0,39,375.0,free,0,1
1.0,1,1,0,3,0,40,1.0,bronze,1,1
281.0,0,0,0,1,0,46,500.0,free,0,0
375.0,1,0,0,1,0,50,500.0,bronze,0,0
500.0,1,0,0,2,0,57,375.0,bronze,0,1
500.0,0,1,0,1,0,58,318.0,bronze,0,0
500.0,0,1,0,1,0,37,282.0,bronze,0,1
499.0,0,1,0,100,0,42,353.0,bronze,0,0
500.0,0,0,0,1,0,31,375.0,free,0,0
500.0,0,1,0,20,1,59,461.0,gold_special,0,0
500.0,1,0,0,1,0,60,300.0,bronze,0,1
194.0,0,1,0,9999,0,60,259.0,bronze,0,0
390.0,0,0,0,1,0,44,500.0,free,0,0
363.0,0,1,0,1,0,51,500.0,bronze,0,0
119.0,0,1,0,1,0,38,119.0,bronze,0,1
500.0,1,1,0,1,0,58,333.0,bronze,0,1
500.0,1,0,0,1,0,20,375.0,free,0,0
500.0,1,1,0,1,0,44,375.0,bronze,0,0
291.0,1,1,368,14,1,52,385.0,silver,0,1
220.0,1,1,0,20,0,59,220.0,bronze,0,1
466.0,0,1,0,8,0,52,500.0,bronze,0,1
218.0,1,1,0,3,0,49,259.0,bronze,1,1
318.0,1,1,1,1,0,23,264.0,silver,1,1
187.0,0,0,0,1,0,49,500.0,bronze,0,1
394.0,1,1,2,1000,0,60,500.0,bronze,1,0
375.0,0,0,0,1,0,40,500.0,free,0,0
500.0,1,1,39,1,0,42,499.0,bronze,0,0
281.0,1,1,1,13,0,50,500.0,gold_premium,0,1
281.0,1,1,1,13,0,50,500.0,gold_premium,0,1
281.0,1,1,1,13,0,50,500.0,gold_premium,0,1
281.0,1,1,1,13,0,50,500.0,gold_premium,0,1
281.0,1,1,1,13,0,50,500.0,gold_premium,0,1
281.0,1,1,1,13,0,50,500.0,gold_premium,0,1
281.0,1,1,1,13,0,50,500.0,gold_premium,0,1
281.0,1,1,1,13,0,50,500.0,gold_premium,0,1
377.0,1,1,0,10,0,50,500.0,bronze,0,1
281.0,0,0,0,1,0,34,500.0,free,0,1
375.0,0,0,0,1,0,37,500.0,free,0,0
500.0,0,1,3,1,0,38,498.0,bronze,0,0
217.0,0,0,0,1,0,50,148.0,free,0,1
500.0,0,1,1,19,1,42,183.0,silver,0,0
214.0,1,1,1,6,0,34,235.0,gold,0,0
375.0,1,0,0,1,0,27,500.0,free,0,0
333.0,0,1,0,1,0,46,500.0,bronze,0,1
500.0,0,0,0,1,0,21,375.0,free,0,0
135.0,0,1,4,1,0,56,140.0,bronze,0,0
375.0,0,1,2,1,0,54,500.0,bronze,0,1
375.0,0,1,0,1,0,52,500.0,bronze,0,1
151.0,1,1,0,1,0,52,213.0,bronze,0,0
422.0,1,1,0,3,1,59,500.0,gold_special,0,1
340.0,1,1,0,123,0,60,410.0,bronze,0,1
500.0,0,1,0,10,0,36,333.0,bronze,0,0
500.0,0,0,0,1,0,59,367.0,free,0,1
274.0,0,0,0,1,0,48,365.0,free,0,1
119.0,0,0,0,1,0,51,180.0,free,0,0
273.0,1,0,0,1,0,59,300.0,bronze,0,1
500.0,0,0,0,1,0,37,375.0,bronze,1,1
422.0,1,1,2,5,0,53,500.0,bronze,0,1
119.0,0,1,0,1,0,58,119.0,bronze,0,1
375.0,1,0,0,1,0,60,500.0,free,0,0
375.0,1,1,0,1,0,41,500.0,bronze,0,0
375.0,0,0,0,1,0,53,500.0,free,0,0
500.0,0,1,0,1,0,31,500.0,gold,0,0
375.0,0,0,0,1,0,58,500.0,bronze,0,1
440.0,0,1,18,5,1,52,440.0,silver,0,1
500.0,0,0,0,1,0,22,375.0,bronze,0,0
500.0,0,0,0,1,0,40,381.0,bronze,0,0
489.0,1,0,0,1,0,58,500.0,bronze,1,1
274.0,1,1,3,3,0,45,270.0,silver,0,0
281.0,1,0,0,1,0,34,500.0,free,1,1
500.0,1,1,2,6,0,45,500.0,bronze,1,1
135.0,1,1,0,10,0,32,180.0,bronze,0,1
375.0,0,1,0,1,0,52,500.0,bronze,0,0
466.0,0,1,0,6,0,59,466.0,bronze,0,0
466.0,0,1,0,6,0,59,466.0,bronze,0,0
375.0,0,0,0,1,0,60,500.0,bronze,0,0
500.0,1,0,0,1,0,50,338.0,bronze,0,1
300.0,1,1,0,10,0,58,200.0,bronze,0,0
375.0,1,1,0,1,0,59,500.0,bronze,1,1
213.0,1,1,1,2,0,57,114.0,silver,0,0
255.0,0,1,0,6,0,30,180.0,bronze,0,0
500.0,0,0,0,1,0,32,376.0,bronze,0,1
479.0,0,0,0,1,0,25,353.0,bronze,0,0
144.0,1,1,3,3,0,50,409.0,bronze,1,1
375.0,0,0,0,1,0,55,500.0,bronze,0,0
336.0,0,1,1,1,0,30,336.0,bronze,0,0
133.0,1,1,3,97,0,53,248.0,bronze,0,0
500.0,1,1,0,21,0,60,375.0,bronze,0,0
500.0,1,1,0,1,0,41,500.0,bronze,1,1
500.0,0,1,1,9,0,56,280.0,bronze,0,0
500.0,0,0,0,1,0,51,300.0,free,0,1
498.0,1,0,0,1,0,60,499.0,bronze,1,1
500.0,0,1,0,3,0,35,281.0,bronze,0,1
80.0,1,1,0,10,0,51,80.0,silver,0,0
375.0,1,1,6,18,0,46,500.0,bronze,1,1
375.0,1,1,6,18,0,46,500.0,bronze,1,1
375.0,1,1,6,18,0,46,500.0,bronze,1,1
375.0,1,1,6,18,0,46,500.0,bronze,1,1
375.0,1,1,6,18,0,46,500.0,bronze,1,1
375.0,1,1,6,18,0,46,500.0,bronze,1,1
500.0,1,0,0,1,0,32,375.0,bronze,0,0
225.0,1,1,0,2,0,55,300.0,bronze,1,0
261.0,0,0,0,2,0,38,176.0,bronze,0,0
500.0,1,1,0,1,0,42,375.0,bronze,1,1
375.0,0,1,0,1,0,44,500.0,bronze,0,0
300.0,0,1,0,1,0,30,175.0,bronze,0,0
280.0,0,1,0,1,0,60,500.0,silver,0,1
500.0,1,1,1,1,0,54,368.0,bronze,0,0
300.0,1,1,1,1,0,58,400.0,bronze,0,1
500.0,0,0,0,2,0,48,375.0,free,0,0
375.0,1,1,0,100,0,25,500.0,bronze,1,0
500.0,0,0,0,1,0,60,373.0,free,0,0
400.0,0,1,12,6,0,60,500.0,silver,0,1
281.0,0,0,0,1,0,26,500.0,free,0,0
500.0,1,1,0,4,0,51,375.0,bronze,1,0
500.0,0,1,1,1,0,60,375.0,bronze,0,1
266.0,1,1,3,1,0,60,400.0,bronze,0,1
500.0,0,1,1,14,0,16,280.0,bronze,0,1
375.0,1,1,0,1,0,41,500.0,bronze,1,0
500.0,0,1,0,1,0,31,280.0,bronze,0,1
500.0,0,0,1,1,0,16,282.0,free,0,1
375.0,0,0,0,1,0,54,500.0,bronze,0,0
375.0,0,0,0,1,0,26,500.0,bronze,0,0
281.0,1,1,0,1,0,44,500.0,bronze,0,1
375.0,1,0,0,1,0,50,500.0,bronze,0,0
373.0,0,0,0,1,0,32,499.0,bronze,0,1
280.0,0,1,0,2,0,37,500.0,bronze,0,0
500.0,0,0,0,1,0,53,298.0,free,0,1
301.0,1,1,0,10,0,57,500.0,bronze,0,0
500.0,1,1,68,7,0,60,500.0,gold,1,1
375.0,0,1,1,19,0,50,500.0,bronze,1,0
500.0,1,0,0,1,0,23,281.0,free,0,0
375.0,1,1,0,1,0,57,500.0,bronze,0,1
500.0,0,1,0,10,1,41,500.0,gold_special,0,1
375.0,0,0,0,1,0,34,500.0,bronze,0,0
500.0,1,0,0,1,0,60,375.0,bronze,0,1
500.0,1,1,0,10,0,34,500.0,bronze,1,0
500.0,1,0,1,9,0,50,356.0,bronze,1,1
500.0,1,0,0,1,0,50,375.0,bronze,0,1
500.0,1,1,0,10,0,46,500.0,bronze,1,0
500.0,0,0,0,1,0,58,374.0,free,0,0
375.0,0,0,0,1,0,50,500.0,silver,0,0
500.0,0,1,0,3,0,60,500.0,gold,0,1
281.0,1,0,0,1,0,53,500.0,silver,0,0
500.0,1,1,0,10,1,59,500.0,silver,1,1
370.0,1,1,7,76,0,56,366.0,bronze,0,0
500.0,1,1,44,5,0,56,472.0,silver,0,0
